id,age,division,department,class,stock,reviews,feedback,rating,recommend 
20920,43,Initmates,Intimate,Legwear,732,Unique little socks,0,4,1
20921,43,General,Bottoms,Jeans,1022,Awesome high waisted skinny,0,5,1
20922,55,General,Tops,Fine gauge,898,Classic,6,5,1
20923,38,General Petite,Dresses,Dresses,1078,"Voluminous, flow-y material but falls just right",1,4,1
20924,52,General,Dresses,Dresses,1086,,0,4,1
20925,25,General Petite,Tops,Blouses,829,"Excellent cut and idea,poor fabric c",2,3,1
20926,39,General Petite,Dresses,Dresses,1078,Not flattering,0,1,0
20927,37,General,Tops,Knits,876,,3,5,1
20928,39,General,Tops,Fine gauge,895,Not sure,0,4,1
20929,33,General Petite,Tops,Knits,872,Luxurious basic tee,0,5,1
20930,50,General Petite,Tops,Knits,872,Cute top,1,3,1
20931,38,General,Trend,Trend,566,,4,5,1
20932,31,General,Tops,Knits,872,Runs large,6,3,1
20933,57,General,Dresses,Dresses,1078,Runs big,0,4,1
20934,30,General,Dresses,Dresses,1081,Easy peasy,0,5,1
20935,50,General Petite,Dresses,Dresses,1080,,0,5,1
20936,33,General,Tops,Knits,871,Runs small,0,4,1
20937,39,General,Tops,Blouses,850,Perfect top!,0,5,1
20938,27,General,Bottoms,Skirts,996,Love this skirt!,2,5,1
20939,60,General Petite,Tops,Knits,869,,0,5,1
20940,24,General,Dresses,Dresses,1110,Surprising find,0,5,1
20941,35,General,Dresses,Dresses,1095,Love it so much,7,5,1
20942,44,General Petite,Dresses,Dresses,1083,Stunning,2,5,1
20943,69,General,Tops,Sweaters,927,Beautiful,0,5,1
20944,53,General,Tops,Knits,868,"Cute top, but...",0,4,0
20945,61,General,Tops,Knits,860,Who was the petite fit model for this?,5,2,0
20946,31,General,Bottoms,Pants,1042,Pretty much just like picture,0,4,1
20947,36,General,Tops,Blouses,836,,0,5,1
20948,33,General Petite,Tops,Knits,867,Flattering!,1,4,1
20949,30,General,Dresses,Dresses,1087,I said yes!,0,4,1
20950,38,General,Bottoms,Pants,1059,Not what i had hoped for...,0,2,0
20951,57,General Petite,Bottoms,Skirts,1020,Looooong.,8,2,1
20952,34,General,Bottoms,Skirts,996,Vibrant colors,0,5,1
20953,29,General,Dresses,Dresses,1083,A showstopper!,0,5,1
20954,29,General Petite,Dresses,Dresses,1081,It's so soft!,0,3,1
20955,45,General,Tops,Knits,863,,0,5,1
20956,66,General,Dresses,Dresses,1104,,4,2,1
20957,47,Initmates,Intimate,Swim,80,Size and function,0,2,0
20958,39,General,Jackets,Jackets,968,Versatile vest,0,5,1
20959,37,General Petite,Dresses,Dresses,1092,Love at first site,0,5,1
20960,27,General Petite,Dresses,Dresses,1095,"Too much fabric, makes you look larger",8,2,0
20961,38,General Petite,Tops,Fine gauge,908,Perfect,1,5,1
20962,63,General,Bottoms,Skirts,1020,Disappointment,12,1,0
20963,39,General Petite,Tops,Sweaters,936,Soft and cozy,8,5,1
20964,49,General,Trend,Trend,1135,Gorgeous; consider sizing up,6,5,1
20965,66,General,Dresses,Dresses,1078,Confused,0,3,1
20966,38,General,Jackets,Outerwear,1121,Perfect!,1,5,1
20967,26,General,Dresses,Dresses,1083,"Wow, what a dress!",1,5,1
20968,65,General,Tops,Sweaters,949,Talk about creature comforts!,38,5,1
20969,25,General,Bottoms,Skirts,1020,Great quality skirt!,0,4,1
20970,41,General Petite,Dresses,Dresses,1072,So pretty!,0,5,1
20971,37,General Petite,Tops,Knits,886,Great shirt,0,5,1
20972,48,Initmates,Intimate,Lounge,203,Comfy,5,4,1
20973,32,General Petite,Tops,Knits,864,Simple and easy,0,5,1
20974,55,General Petite,Tops,Knits,872,,0,4,1
20975,31,General Petite,Bottoms,Pants,1049,Looking forward to wearing these fancy pants!,1,5,1
20976,37,Initmates,Intimate,Sleep,122,So cozy,0,5,1
20977,58,Initmates,Intimate,Lounge,255,,0,4,1
20978,53,General,Tops,Sweaters,921,Unique,0,4,1
20979,43,General,Trend,Trend,572,Cheaply made,4,1,0
20980,41,General,Tops,Knits,861,Beautiful top,1,5,1
20981,49,General,Tops,Fine gauge,907,,0,3,0
20982,45,General,Dresses,Dresses,1087,,3,4,1
20983,33,General,Bottoms,Pants,1059,Excited,0,4,1
20984,34,General Petite,Dresses,Dresses,1095,From horse track to beach day,0,4,1
20985,47,General,Bottoms,Pants,1056,Very nice and versatile pants,0,4,1
20986,33,General,Bottoms,Skirts,1008,Great skirt,4,5,1
20987,42,General,Tops,Blouses,823,"Beautiful top, but a steep price tag",3,5,1
20988,52,General Petite,Tops,Knits,860,,1,5,1
20989,59,General Petite,Bottoms,Pants,1060,"Lovely, feminine, needs belt for definition",4,5,1
20990,42,General,Bottoms,Skirts,996,Feminine and fresh,1,5,1
20991,61,General,Dresses,Dresses,1081,Let the sun shine,0,5,1
20992,61,General,Dresses,Dresses,1082,Patchwork dress,3,4,1
20993,35,General,Dresses,Dresses,1086,,0,5,1
20994,58,General Petite,Tops,Blouses,823,Stunning perfection,0,5,1
20995,51,General,Tops,Sweaters,942,Nice sweater,0,4,1
20996,36,General,Bottoms,Shorts,332,Perfection,3,5,1
20997,63,General Petite,Tops,Blouses,831,Beautiful top,7,5,1
20998,60,General,Tops,Knits,862,,9,5,1
20999,41,General,Bottoms,Jeans,1022,,1,5,1
21000,34,General,Tops,Sweaters,937,Perfect for cool summer evenings,4,5,1
21001,30,General,Bottoms,Skirts,1020,,0,4,1
21002,44,General,Tops,Knits,862,Underarm too loose,4,3,0
21003,52,General,Dresses,Dresses,1082,,3,2,0
21004,37,General,Tops,Sweaters,940,"Beautiful, warm sweater!",0,5,1
21005,66,General,Tops,Knits,863,Great find,1,5,1
21006,36,General,Bottoms,Pants,1060,Love these pants!,1,5,1
21007,46,General Petite,Dresses,Dresses,1096,Wonderful but a bit long,0,4,1
21008,26,General,Tops,Sweaters,945,"Gorgeous, soft, luxurious!",4,5,1
21009,26,General Petite,Dresses,Dresses,1107,,1,4,1
21010,49,General,Dresses,Dresses,1094,Beautiful dress,0,5,1
21011,33,General Petite,Tops,Blouses,850,Patchwork denim tank,6,2,0
21012,28,General,Tops,Blouses,833,Lovelove!,0,5,1
21013,31,General Petite,Tops,Fine gauge,912,Still undecided,0,3,1
21014,34,General,Tops,Knits,867,So cute! though inside not soft,0,4,1
21015,46,General Petite,Tops,Blouses,829,Beautiful!,4,5,1
21016,34,General,Tops,Knits,863,Not tts,3,4,1
21017,56,General,Bottoms,Skirts,1008,Cute skirt,1,5,1
21018,27,General Petite,Bottoms,Pants,1059,Adorable,4,5,1
21019,44,General,Dresses,Dresses,1083,Beautiful,2,4,1
21020,26,General,Bottoms,Pants,1046,"The ""dip your toes in the culotte trend"" pant",14,5,1
21021,51,General Petite,Dresses,Dresses,1075,Very different,3,4,1
21022,47,General Petite,Dresses,Dresses,1086,More colors please!,2,4,1
21023,59,General,Tops,Knits,879,,1,5,1
21024,38,General Petite,Tops,Blouses,822,Love this!,0,4,1
21025,27,General,Dresses,Dresses,1111,Summer dress,17,4,1
21026,55,General,Tops,Knits,868,Pretty and feminine,4,4,1
21027,45,General,Dresses,Dresses,1078,"Gorgeous, flattering dress",1,5,1
21028,63,General Petite,Tops,Knits,872,,0,5,1
21029,44,General,Dresses,Dresses,1078,Lanka sweater dress tunic,8,3,1
21030,62,General,Tops,Knits,880,The perfect tee for atlanta's hot weather!,8,5,1
21031,24,General,Bottoms,Pants,1070,,0,4,1
21032,28,General,Tops,Knits,862,Great staple,2,5,1
21033,36,General Petite,Jackets,Jackets,985,Very nice,0,5,1
21034,53,General Petite,Dresses,Dresses,1081,Great casual dress,3,5,1
21035,33,General,Dresses,Dresses,1091,Poor quality,1,2,0
21036,39,General,Bottoms,Jeans,1033,So - snug,2,4,1
21037,39,General Petite,Intimate,Lounge,621,,20,5,1
21038,23,General Petite,Tops,Knits,876,Not great,3,2,0
21039,43,General,Dresses,Dresses,1083,Another beautiful byron lars,0,4,1
21040,23,General Petite,Bottoms,Skirts,988,,15,3,0
21041,31,General,Dresses,Dresses,1081,,0,5,1
21042,83,General,Tops,Knits,867,Very european look!,0,5,1
21043,53,General Petite,Bottoms,Skirts,993,Nice addition to everyday wardrobe...,1,4,1
21044,49,General,Tops,Blouses,835,Stunning color,1,5,1
21045,38,General Petite,Intimate,Lounge,374,,2,5,1
21046,44,General,Tops,Knits,863,Way too large everywhere,0,2,0
21047,53,General,Dresses,Dresses,1110,Ethereal and lovely,0,5,1
21048,61,General Petite,Bottoms,Pants,1056,Love these pants!!,1,5,1
21049,50,General Petite,Tops,Blouses,833,Beautiful but....,2,3,1
21050,72,General Petite,Tops,Blouses,820,Much prettier in person,0,5,1
21051,52,General,Tops,Sweaters,941,Nice addition to my fall wardrobe,1,5,1
21052,60,General,Dresses,Dresses,1084,I was really disappointed,7,2,0
21053,46,General,Jackets,Outerwear,1125,Absolutely perfect design and fit,1,5,1
21054,26,General,Dresses,Dresses,1077,So much better in person,5,5,1
21055,33,General,Tops,Knits,861,Staple with flair,0,5,1
21056,44,General,Dresses,Dresses,1080,Perfect maxi dress,2,5,1
21057,48,General,Jackets,Outerwear,1121,"Cute, swingy skirted trench coat",3,4,1
21058,35,General,Tops,Sweaters,941,,1,5,1
21059,41,General,Tops,Fine gauge,899,Great staple for fall,1,5,1
21060,60,General,Dresses,Dresses,1077,Simple fun dress,0,5,1
21061,34,General,Tops,Knits,872,Love this shirt!,0,5,1
21062,39,Initmates,Intimate,Sleep,250,Adorable as a regular top not sleep,15,5,1
21063,33,General,Tops,Knits,877,Love it!!,0,5,1
21064,54,General,Tops,Knits,862,"Soft, feminine and flowey",1,4,1
21065,45,General,Bottoms,Pants,1044,Great product,0,5,1
21066,38,General,Jackets,Jackets,966,Perfect transitional 3rd piece,0,5,1
21067,58,General,Tops,Sweaters,945,Fabulous vest,7,5,1
21068,30,General Petite,Dresses,Dresses,1078,Bad lining,0,3,0
21069,48,General,Bottoms,Shorts,282,Fave shorts,0,5,1
21070,34,General Petite,Bottoms,Skirts,1020,"Nice color, love the snap buttons",0,4,1
21071,63,General,Trend,Trend,1145,Cost of beauty can be painful,0,3,1
21072,39,General,Tops,Fine gauge,907,,0,5,1
21073,34,General Petite,Tops,Knits,862,,17,5,1
21074,34,General Petite,Dresses,Dresses,1083,Very cute everyday dress,8,4,1
21075,48,General,Dresses,Dresses,1110,Very hip,2,4,1
21076,52,General Petite,Tops,Blouses,836,Beautiful top!,1,5,1
21077,38,General Petite,Dresses,Dresses,1094,See through potato sack,3,1,0
21078,29,General Petite,Tops,Blouses,829,Cutest blouse,0,5,1
21079,36,General Petite,Dresses,Dresses,1080,Great in photo... not so much on,0,3,0
21080,28,General,Dresses,Dresses,1086,Iconic retailer,1,5,1
21081,29,General Petite,Dresses,Dresses,1094,Great quality and flattering,0,5,1
21082,30,General,Bottoms,Skirts,995,"Beautiful skirt, does run small",1,5,1
21083,49,General,Bottoms,Pants,1044,Completely cute!,4,5,1
21084,41,General,Jackets,Outerwear,1115,Really nice sweater coat,1,4,1
21085,30,General Petite,Tops,Knits,862,Flattering fit,0,5,1
21086,39,General,Bottoms,Skirts,1009,Very whimsical,1,4,1
21087,56,General,Dresses,Dresses,1104,Way way too big,9,1,0
21088,63,General,Jackets,Jackets,979,Wonderful!,1,5,1
21089,35,General Petite,Tops,Fine gauge,903,Fit is funny.,0,3,0
21090,29,General,Dresses,Dresses,1078,Too much fabric,1,3,0
21091,26,General Petite,Jackets,Jackets,964,The everygirl basic,1,5,1
21092,29,General Petite,Tops,Knits,872,,0,5,1
21093,33,General Petite,Tops,Fine gauge,907,,0,5,1
21094,37,General Petite,Dresses,Dresses,1094,Fits perfectly,6,5,1
21095,44,General,Bottoms,Skirts,1021,Gorgeous skirt,2,5,1
21096,37,General,Tops,Knits,861,Love it!,1,5,1
21097,47,General,Tops,Sweaters,947,So flipping soft and pretty!,1,4,1
21098,45,General,Tops,Knits,862,Better than pictured!,0,4,1
21099,31,General,Dresses,Dresses,1078,Pretty but not for tall ladies,1,3,1
21100,34,General,Jackets,Jackets,984,Anything heihei is amazing,2,5,1
21101,51,General,Dresses,Dresses,1094,Wanted to love,3,3,0
21102,67,General,Tops,Knits,864,Beautiful top,0,5,1
21103,28,General,Tops,Knits,862,,0,5,1
21104,35,General,Jackets,Jackets,960,,1,5,1
21105,44,General,Bottoms,Skirts,1016,Not what i had in mind..,3,3,0
21106,48,General,Dresses,Dresses,1077,,4,4,1
21107,33,General Petite,Dresses,Dresses,1107,,5,2,0
21108,38,General,Tops,Sweaters,936,"Gorgeous, sleek and warm",1,4,1
21109,37,General Petite,Dresses,Dresses,1093,Dazzling!,4,5,1
21110,35,General,Dresses,Dresses,1078,Beautiful lace dress - size up,0,5,1
21111,33,General Petite,Tops,Knits,861,Pernette henley,17,3,0
21112,41,Initmates,Intimate,Swim,346,Beautiful color,1,4,1
21113,35,General Petite,Dresses,Dresses,1078,,0,5,1
21114,52,General Petite,Tops,Knits,861,Love this t-shirt,0,5,1
21115,56,General Petite,Tops,Blouses,829,This one falls short,8,3,0
21116,60,General,Dresses,Dresses,1094,"Great for "" menopause bodies""",6,5,1
21117,33,General Petite,Dresses,Dresses,1084,Stunning color,0,4,1
21118,28,General Petite,Dresses,Dresses,1077,,0,5,1
21119,66,General,Tops,Knits,869,New favorite summer blouse,5,5,1
21120,60,General,Tops,Blouses,833,Lovely,3,5,1
21121,38,General,Dresses,Dresses,1094,Gorgeous,8,5,1
21122,39,General,Dresses,Dresses,1081,Boho chic,0,5,1
21123,64,General,Dresses,Dresses,1078,,8,5,1
21124,65,General,Dresses,Dresses,1094,Ingenious mix of line and detail: ranna gill!,9,5,1
21125,46,General Petite,Tops,Sweaters,939,Lovely cape,0,5,1
21126,57,General Petite,Tops,Blouses,829,,0,5,1
21127,29,General Petite,Tops,Knits,862,Love!,1,5,1
21128,31,General,Tops,Knits,861,Great material,0,5,1
21129,21,General,Dresses,Dresses,1087,Super comfy dress,0,5,1
21130,38,General,Dresses,Dresses,1094,Bummer,0,2,0
21131,42,General,Jackets,Outerwear,1121,Beautiful but odd sizing,3,2,0
21132,48,General,Bottoms,Jeans,1030,Adorable trendy jean,0,5,1
21133,48,General,Tops,Blouses,835,Very chic,0,4,1
21134,53,General,Tops,Knits,868,This one's a keeper,0,5,1
21135,48,General Petite,Dresses,Dresses,1081,Simple and stunning,8,5,1
21136,55,General Petite,Dresses,Dresses,1110,Great linen dress,25,4,1
21137,35,General,Dresses,Dresses,1083,Gorgeous,0,5,1
21138,42,General,Dresses,Dresses,1094,Flowy and flirty for summer flings,0,5,1
21139,38,General,Tops,Fine gauge,895,,1,5,1
21140,42,General Petite,Tops,Knits,866,Swingy and cute but too wide,0,2,0
21141,50,General,Tops,Knits,863,Nice long sleeves! runs small!,3,3,1
21142,27,General,Dresses,Dresses,1110,"Pretty color, but wrinkles a lot",0,4,1
21143,22,General,Bottoms,Skirts,993,Runs pretty true to size,0,5,1
21144,51,General,Dresses,Dresses,1092,Wasn't a good fit,1,3,0
21145,33,General,Tops,Knits,865,Love it!,0,5,0
21146,54,General Petite,Jackets,Outerwear,1125,,0,5,1
21147,60,General,Tops,Sweaters,948,What a mess,0,2,0
21148,73,General Petite,Tops,Blouses,829,,1,5,1
21149,33,General,Bottoms,Jeans,1022,Perfect flare,2,5,1
21150,32,General Petite,Dresses,Dresses,1099,Cute!!!,8,5,1
21151,58,General,Tops,Sweaters,936,Adorable! but sheds like crazy,6,2,0
21152,41,General,Dresses,Dresses,1081,,15,5,1
21153,52,General,Tops,Knits,873,Modern take on 1950's vibe,1,5,1
21154,45,General,Tops,Knits,861,Very pretty and different,0,5,1
21155,40,General,Tops,Fine gauge,916,Love! right brand?,1,5,1
21156,60,General Petite,Tops,Blouses,834,Great top-but quality an issue,0,2,0
21157,25,General Petite,Tops,Knits,862,Beautiful!,1,4,1
21158,37,General,Tops,Knits,872,,0,4,1
21159,59,General Petite,Bottoms,Pants,1059,Didn't work for me,7,2,0
21160,40,General,Dresses,Dresses,1086,,0,3,1
21161,53,General,Bottoms,Skirts,1020,Pretty and feminine but...,0,3,0
21162,33,General,Bottoms,Jeans,1022,,0,5,1
21163,41,General,Tops,Knits,873,Great trendy tee!,2,5,1
21164,38,General Petite,Dresses,Dresses,1078,Yes to the dress,4,4,1
21165,46,General,Dresses,Dresses,1089,Comfortable and colorful dress,1,4,1
21166,39,Initmates,Intimate,Lounge,662,Better as a dress,2,5,1
21167,37,General,Tops,Blouses,850,Island blue off the shoulder top,1,5,1
21168,36,General Petite,Bottoms,Skirts,1008,A little sparkle goes a long way,0,5,1
21169,57,General Petite,Tops,Blouses,836,Runs huge!,0,2,0
21170,63,General,Tops,Blouses,824,Color and buttons,2,4,1
21171,24,General Petite,Bottoms,Pants,1055,Great jumper :),0,4,1
21172,52,General,Tops,Knits,873,Love it!!,1,5,1
21173,70,General,Tops,Knits,865,"Love,love,love!!",0,5,1
21174,31,General Petite,Jackets,Jackets,975,Runs small and looks different in person,1,2,0
21175,66,General,Tops,Sweaters,949,Nice cotton sweater,0,4,1
21176,40,General Petite,Dresses,Dresses,1107,Love this dress!,9,5,1
21177,60,General Petite,Dresses,Dresses,1081,Easy style,3,5,1
21178,60,General,Dresses,Dresses,1076,Just as pictured and a great casual look.,2,5,1
21179,39,General,Dresses,Dresses,1078,Gorgeous dress,0,5,1
21180,36,General,Tops,Blouses,839,Elegant and feminine,0,5,1
21181,51,General,Tops,Blouses,819,,1,3,1
21182,31,General,Bottoms,Shorts,528,Great shape,1,5,1
21183,33,General,Tops,Blouses,835,,0,2,0
21184,49,General Petite,Tops,Knits,862,,4,5,1
21185,44,General,Tops,Knits,862,Great stable manner,0,5,1
21186,23,General Petite,Dresses,Dresses,1081,Love it,0,5,1
21187,59,Initmates,Intimate,Lounge,770,,2,5,1
21188,34,General,Jackets,Outerwear,1117,Perfect cape for hourglasses,1,5,1
21189,39,General,Tops,Blouses,820,Love,3,5,1
21190,41,General Petite,Tops,Blouses,850,,7,4,1
21191,53,General,Bottoms,Jeans,1033,Great!,0,5,1
21192,36,General,Tops,Sweaters,931,Warm and cozy,1,5,1
21193,27,General,Dresses,Dresses,1110,"Beautifully constructed dress, runs large",3,5,1
21194,31,General Petite,Dresses,Dresses,1078,Perfect!,1,5,1
21195,33,General Petite,Tops,Blouses,840,,0,3,0
21196,63,General,Dresses,Dresses,1077,Beautiful fabric but...,1,2,0
21197,41,General,Dresses,Dresses,1077,"Beautiful dress, runs very large",1,5,1
21198,38,General Petite,Dresses,Dresses,1080,What's with the length?,11,3,1
21199,30,General,Dresses,Dresses,1080,Pretty but not for me,2,4,1
21200,46,General Petite,Tops,Sweaters,952,Beautiful piece!,2,5,1
21201,71,General,Tops,Knits,868,Neckline,0,5,1
21202,55,General,Tops,Knits,862,So verstile,0,5,1
21203,30,General,Tops,Blouses,834,Cute,0,4,1
21204,40,General,Bottoms,Jeans,1028,"Great jeans, runs large!",1,5,1
21205,66,General,Tops,Sweaters,945,Nice!,2,5,1
21206,46,General,Tops,Knits,866,"Great, comfy & nice sweatshirt",0,4,1
21207,56,General,Tops,Knits,873,So fun to wear,2,5,1
21208,32,General,Bottoms,Shorts,316,Nice!,7,4,1
21209,43,General,Tops,Blouses,831,Pleasing spring floral print,3,5,1
21210,47,General Petite,Bottoms,Jeans,1038,Comfy,0,5,1
21211,32,General,Dresses,Dresses,1078,Great dress,1,4,1
21212,28,General,Dresses,Dresses,1083,Grandmas draperies dress,3,1,0
21213,55,Initmates,Intimate,Lounge,753,Soft and super comfy,1,5,1
21214,42,General,Tops,Knits,862,Great sweater!,0,5,1
21215,59,General Petite,Tops,Blouses,850,Tight armholes,1,2,0
21216,29,General,Tops,Blouses,836,Beautiful top,0,3,1
21217,49,General Petite,Jackets,Outerwear,1122,,12,1,0
21218,45,General,Tops,Knits,866,Gorgeous and elegant!,0,5,1
21219,34,General Petite,Dresses,Dresses,1078,Beautiful but runs tiny,8,4,1
21220,35,General Petite,Dresses,Dresses,1078,I'm confused,0,4,1
21221,32,General,Tops,Fine gauge,912,,0,5,1
21222,53,General,Tops,Fine gauge,899,Too boxy,2,3,0
21223,34,General,Dresses,Dresses,1080,Perfect cut,38,5,1
21224,38,General,Dresses,Dresses,1094,Timeless cut,1,4,1
21225,20,General Petite,Dresses,Dresses,1081,Fun dress,8,4,1
21226,30,General,Dresses,Dresses,1094,The dress fits nicely,3,4,1
21227,55,General Petite,Tops,Knits,862,"Pretty colors, comfortable",0,4,1
21228,67,General Petite,Tops,Knits,872,Great for summer,2,4,1
21229,60,General,Tops,Sweaters,940,Classic sweater,1,5,1
21230,53,General,Tops,Blouses,836,This is unusual and very pretty...,0,4,1
21231,53,General,Dresses,Dresses,1094,Sizing is odd,5,4,1
21232,35,General,Dresses,Dresses,1089,Wanted to love,5,2,0
21233,44,General,Bottoms,Jeans,1039,Don't bother,0,1,0
21234,49,General Petite,Dresses,Dresses,1086,"Love the style, wish it came in petite",5,4,1
21235,56,General,Tops,Knits,868,Comfortable and flattering,0,5,1
21236,42,General,Tops,Blouses,820,Perfect,4,5,1
21237,47,General Petite,Bottoms,Pants,1048,A very nice surprise,5,5,1
21238,23,General,Dresses,Dresses,1094,Great summer dress,0,4,1
21239,44,General Petite,Dresses,Dresses,1095,This product has great features,0,5,1
21240,43,General,Tops,Knits,868,Wide,7,2,0
21241,70,General Petite,Dresses,Dresses,1094,,0,2,0
21242,32,General,Tops,Fine gauge,909,Love,0,5,1
